OBJECTID_1,FID_XYHazardSce95,OBJECTID,Field1,Field2,Field3,FID_censustractclip_CensusData,censustractclip_GEO_ID,censustractclip_STATE,censustractclip_COUNTY,censustractclip_TRACT,censustractclip_NAME,censustractclip_LSAD,censustractclip_CENSUSAREA,CensusData_OBJECTID,CensusData_Id,CensusData_Id2,CensusData_Geography,CensusData_Estimate__Total,CensusData_Margin_of_Error__Total,CensusData_Median_income__dollars_,CensusData_Mean_income__dollars_
789,1580,1581,35.145000000000003,-89.801500000000004,0.082561000000000,163,1400000US47157021125,47,157,021125,211.25,Tract,1.788000000000000,150,1400000US47157021125,47157021125.000000000000000,"Census Tract 211.25, Shelby County, Tennessee",4335,313,69000,73380
790,1626,1627,35.145000000000003,-89.790499999999994,0.078197000000000,166,1400000US47157021137,47,157,021137,211.37,Tract,2.352000000000000,154,1400000US47157021137,47157021137.000000000000000,"Census Tract 211.37, Shelby County, Tennessee",7546,931,62325,78565
791,1672,1673,35.145000000000003,-89.779499999999999,0.101999000000000,166,1400000US47157021137,47,157,021137,211.37,Tract,2.352000000000000,154,1400000US47157021137,47157021137.000000000000000,"Census Tract 211.37, Shelby County, Tennessee",7546,931,62325,78565
792,1718,1719,35.145000000000003,-89.768400000000000,0.207095000000000,166,1400000US47157021137,47,157,021137,211.37,Tract,2.352000000000000,154,1400000US47157021137,47157021137.000000000000000,"Census Tract 211.37, Shelby County, Tennessee",7546,931,62325,78565
793,1764,1765,35.145000000000003,-89.757400000000004,0.162205000000000,167,1400000US47157021138,47,157,021138,211.38,Tract,3.636000000000000,155,1400000US47157021138,47157021138.000000000000000,"Census Tract 211.38, Shelby County, Tennessee",3449,374,79034,99086
794,1810,1811,35.145000000000003,-89.746399999999994,0.184320000000000,167,1400000US47157021138,47,157,021138,211.38,Tract,3.636000000000000,155,1400000US47157021138,47157021138.000000000000000,"Census Tract 211.38, Shelby County, Tennessee",3449,374,79034,99086
795,1856,1857,35.145000000000003,-89.735399999999998,0.176785000000000,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309
796,1902,1903,35.145000000000003,-89.724400000000003,0.175384000000000,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309
797,1948,1949,35.145000000000003,-89.713399999999993,0.122055000000000,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309
798,1994,1995,35.145000000000003,-89.702399999999997,0.178183000000000,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309
799,2040,2041,35.145000000000003,-89.691299999999998,0.140194000000000,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309
800,2086,2087,35.145000000000003,-89.680300000000003,0.155083000000000,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309
801,2132,2133,35.145000000000003,-89.669300000000007,0.191640000000000,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309
802,2178,2179,35.145000000000003,-89.658299999999997,0.251821000000000,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309
803,2224,2225,35.145000000000003,-89.647300000000001,0.181221000000000,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309
804,477,478,35.154000000000003,-90.065899999999999,0.031933000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
805,523,524,35.154000000000003,-90.054800000000000,0.029799000000000,47,1400000US47157000100,47,157,000100,1,Tract,1.616000000000000,1,1400000US47157000100,47157000100.000000000000000,"Census Tract 1, Shelby County, Tennessee",6502,569,70184,106502
806,569,570,35.154000000000003,-90.043800000000005,0.029705000000000,95,1400000US47157011300,47,157,011300,113,Tract,0.732000000000000,102,1400000US47157011300,47157011300.000000000000000,"Census Tract 113, Shelby County, Tennessee",1387,227,18783,30260
807,615,616,35.154000000000003,-90.032799999999995,0.026528000000000,95,1400000US47157011300,47,157,011300,113,Tract,0.732000000000000,102,1400000US47157011300,47157011300.000000000000000,"Census Tract 113, Shelby County, Tennessee",1387,227,18783,30260
808,661,662,35.154000000000003,-90.021799999999999,0.043946000000000,104,1400000US47157002400,47,157,002400,24,Tract,0.477000000000000,19,1400000US47157002400,47157002400.000000000000000,"Census Tract 24, Shelby County, Tennessee",2445,280,19873,32953
809,707,708,35.154000000000003,-90.010800000000003,0.053820000000000,28,1400000US47157001700,47,157,001700,17,Tract,0.635000000000000,15,1400000US47157001700,47157001700.000000000000000,"Census Tract 17, Shelby County, Tennessee",3778,278,49747,65162
810,753,754,35.154000000000003,-89.999799999999993,0.029394000000000,28,1400000US47157001700,47,157,001700,17,Tract,0.635000000000000,15,1400000US47157001700,47157001700.000000000000000,"Census Tract 17, Shelby County, Tennessee",3778,278,49747,65162
811,799,800,35.154000000000003,-89.988699999999994,0.044419000000000,100,1400000US47157001600,47,157,001600,16,Tract,1.193000000000000,14,1400000US47157001600,47157001600.000000000000000,"Census Tract 16, Shelby County, Tennessee",3236,311,76071,122298
812,845,846,35.154000000000003,-89.977699999999999,0.052588000000000,99,1400000US47157001500,47,157,001500,15,Tract,0.529000000000000,13,1400000US47157001500,47157001500.000000000000000,"Census Tract 15, Shelby County, Tennessee",1519,213,22923,30218
813,891,892,35.154000000000003,-89.966700000000003,0.071580000000000,98,1400000US47157001400,47,157,001400,14,Tract,0.473000000000000,12,1400000US47157001400,47157001400.000000000000000,"Census Tract 14, Shelby County, Tennessee",1511,278,17068,23796
814,937,938,35.154000000000003,-89.955699999999993,0.060901000000000,74,1400000US47157001300,47,157,001300,13,Tract,0.643000000000000,11,1400000US47157001300,47157001300.000000000000000,"Census Tract 13, Shelby County, Tennessee",3416,508,16629,37489
815,983,984,35.154000000000003,-89.944699999999997,0.091169000000000,74,1400000US47157001300,47,157,001300,13,Tract,0.643000000000000,11,1400000US47157001300,47157001300.000000000000000,"Census Tract 13, Shelby County, Tennessee",3416,508,16629,37489
816,1029,1030,35.154000000000003,-89.933700000000002,0.092833000000000,27,1400000US47157001200,47,157,001200,12,Tract,0.837000000000000,10,1400000US47157001200,47157001200.000000000000000,"Census Tract 12, Shelby County, Tennessee",3908,579,45500,47301
817,1075,1076,35.154000000000003,-89.922700000000006,0.042747000000000,69,1400000US47157008700,47,157,008700,87,Tract,1.106000000000000,71,1400000US47157008700,47157008700.000000000000000,"Census Tract 87, Shelby County, Tennessee",4514,495,37151,49394
818,1121,1122,35.154000000000003,-89.911600000000007,0.125239000000000,69,1400000US47157008700,47,157,008700,87,Tract,1.106000000000000,71,1400000US47157008700,47157008700.000000000000000,"Census Tract 87, Shelby County, Tennessee",4514,495,37151,49394
819,1167,1168,35.154000000000003,-89.900599999999997,0.108080000000000,43,1400000US47157009800,47,157,009800,98,Tract,1.390000000000000,81,1400000US47157009800,47157009800.000000000000000,"Census Tract 98, Shelby County, Tennessee",3634,271,36725,46103
820,1213,1214,35.154000000000003,-89.889600000000002,0.176513000000000,43,1400000US47157009800,47,157,009800,98,Tract,1.390000000000000,81,1400000US47157009800,47157009800.000000000000000,"Census Tract 98, Shelby County, Tennessee",3634,271,36725,46103
821,1259,1260,35.154000000000003,-89.878600000000006,0.168140000000000,171,1400000US47157021200,47,157,021200,212,Tract,0.879000000000000,160,1400000US47157021200,47157021200.000000000000000,"Census Tract 212, Shelby County, Tennessee",3958,235,0,0
822,1305,1306,35.154000000000003,-89.867599999999996,0.294125000000000,171,1400000US47157021200,47,157,021200,212,Tract,0.879000000000000,160,1400000US47157021200,47157021200.000000000000000,"Census Tract 212, Shelby County, Tennessee",3958,235,0,0
823,1351,1352,35.154000000000003,-89.856600000000000,0.130570000000000,171,1400000US47157021200,47,157,021200,212,Tract,0.879000000000000,160,1400000US47157021200,47157021200.000000000000000,"Census Tract 212, Shelby County, Tennessee",3958,235,0,0
824,1397,1398,35.154000000000003,-89.845600000000005,0.115452000000000,161,1400000US47157021122,47,157,021122,211.22,Tract,1.133000000000000,148,1400000US47157021122,47157021122.000000000000000,"Census Tract 211.22, Shelby County, Tennessee",5733,449,44432,51701
825,1443,1444,35.154000000000003,-89.834500000000006,0.109485000000000,162,1400000US47157021124,47,157,021124,211.24,Tract,1.604000000000000,149,1400000US47157021124,47157021124.000000000000000,"Census Tract 211.24, Shelby County, Tennessee",8875,747,58361,64159
826,1489,1490,35.154000000000003,-89.823499999999996,0.107418000000000,162,1400000US47157021124,47,157,021124,211.24,Tract,1.604000000000000,149,1400000US47157021124,47157021124.000000000000000,"Census Tract 211.24, Shelby County, Tennessee",8875,747,58361,64159
827,1535,1536,35.154000000000003,-89.812500000000000,0.083980000000000,163,1400000US47157021125,47,157,021125,211.25,Tract,1.788000000000000,150,1400000US47157021125,47157021125.000000000000000,"Census Tract 211.25, Shelby County, Tennessee",4335,313,69000,73380
828,1581,1582,35.154000000000003,-89.801500000000004,0.079243000000000,163,1400000US47157021125,47,157,021125,211.25,Tract,1.788000000000000,150,1400000US47157021125,47157021125.000000000000000,"Census Tract 211.25, Shelby County, Tennessee",4335,313,69000,73380
829,1627,1628,35.154000000000003,-89.790499999999994,0.154409000000000,11,1400000US47157021135,47,157,021135,211.35,Tract,1.653000000000000,152,1400000US47157021135,47157021135.000000000000000,"Census Tract 211.35, Shelby County, Tennessee",7593,1051,52561,62310
830,1673,1674,35.154000000000003,-89.779499999999999,0.132832000000000,166,1400000US47157021137,47,157,021137,211.37,Tract,2.352000000000000,154,1400000US47157021137,47157021137.000000000000000,"Census Tract 211.37, Shelby County, Tennessee",7546,931,62325,78565
831,1719,1720,35.154000000000003,-89.768400000000000,0.148386000000000,167,1400000US47157021138,47,157,021138,211.38,Tract,3.636000000000000,155,1400000US47157021138,47157021138.000000000000000,"Census Tract 211.38, Shelby County, Tennessee",3449,374,79034,99086
832,1765,1766,35.154000000000003,-89.757400000000004,0.099942000000000,167,1400000US47157021138,47,157,021138,211.38,Tract,3.636000000000000,155,1400000US47157021138,47157021138.000000000000000,"Census Tract 211.38, Shelby County, Tennessee",3449,374,79034,99086
833,1811,1812,35.154000000000003,-89.746399999999994,0.117937000000000,167,1400000US47157021138,47,157,021138,211.38,Tract,3.636000000000000,155,1400000US47157021138,47157021138.000000000000000,"Census Tract 211.38, Shelby County, Tennessee",3449,374,79034,99086
834,1857,1858,35.154000000000003,-89.735399999999998,0.247650000000000,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309
